         mission          |         num_station          |    jour    |  heure   |     lat     |    lon     | profondeur |    chla     |     mes      |    doc     |    poc     
 Guanabara                | G1846                        | 2019-03-28 | 04:49:00 |   -22.94083 |  -43.15903 |          1 |       14.97 |              |            |           
 Guanabara                | G1847                        | 2019-03-28 | 05:29:00 |  -22.877932 | -43.166046 |          1 |      18.375 |              |            |           
 Guanabara                | G1848                        | 2019-03-28 | 06:05:00 |  -22.771788 | -43.113033 |          1 |      40.765 |              |            |           
 Guanabara                | G1849                        | 2019-03-28 | 06:53:00 |  -22.835936 | -43.248184 |          1 |     192.455 |              |            |           
 Guanabara                | G1850                        | 2019-04-12 | 07:24:00 |   -22.87111 |  -43.21472 |          1 |        5.35 |              |            |           
 Guanabara                | G1851                        | 2019-04-12 | 04:53:00 |   -22.94083 |  -43.15903 |          1 |       11.76 |              |            |           
 Guanabara                | G1852                        | 2019-04-12 | 05:06:00 |   -22.92854 | -43.147537 |          1 |       11.76 |              |            |           
 Guanabara                | G1853                        | 2019-04-12 | 05:35:00 |  -22.877932 | -43.166046 |          1 |        29.4 |              |            |           
 Guanabara                | G1854                        | 2019-04-12 | 06:13:00 |  -22.771788 | -43.113033 |          1 |        29.4 |              |            |           
 Guanabara                | G1855                        | 2019-04-12 | 07:00:00 |  -22.835936 | -43.248184 |          1 |       65.49 |              |            |           
 Guanabara                | G1856                        | 2019-05-27 | 05:04:00 |   -22.92854 | -43.147537 |          1 |        7.48 |              |            |           
 Guanabara                | G1857                        | 2019-05-27 | 04:53:00 |   -22.94083 |  -43.15903 |          1 |        12.3 |              |            |           
 Guanabara                | G1858                        | 2019-05-27 | 05:35:00 |  -22.877932 | -43.166046 |          1 |       26.06 |              |            |           
 Guanabara                | G1859                        | 2019-05-27 | 06:12:00 |  -22.771788 | -43.113033 |          1 |      28.735 |              |            |           
 Guanabara                | G1860                        | 2019-05-27 | 07:28:00 |   -22.87111 |  -43.21472 |          1 |        40.1 |              |            |           
 Guanabara                | G1861                        | 2019-05-27 | 07:04:00 |  -22.835936 | -43.248184 |          1 |       62.82 |              |            |           
 Guanabara                | G1862                        | 2019-06-25 | 05:07:00 |   -22.94083 |  -43.15903 |          1 |       16.04 |              |            |           
 Guanabara                | G1863                        | 2019-06-25 | 07:50:00 |   -22.87111 |  -43.21472 |          1 |      17.375 |              |            |           
 Guanabara                | G1864                        | 2019-06-25 | 05:22:00 |   -22.92854 | -43.147537 |          1 |       20.58 |              |            |           
 Guanabara                | G1865                        | 2019-06-25 | 06:32:00 |  -22.771788 | -43.113033 |          1 |      24.725 |              |            |           
 Guanabara                | G1866                        | 2019-06-25 | 05:58:00 |  -22.877932 | -43.166046 |          1 |      36.755 |              |            |           
 Guanabara                | G1867                        | 2019-06-25 | 07:24:00 |  -22.835936 | -43.248184 |          1 |     143.005 |              |            |           
 Guanabara                | G1868                        | 2019-07-11 | 05:02:00 |   -22.92854 | -43.147537 |          1 |        3.21 |              |            |           
 Guanabara                | G1869                        | 2019-07-11 | 04:51:00 |   -22.94083 |  -43.15903 |          1 |       4.275 |              |            |           
 Guanabara                | G1870                        | 2019-07-11 | 06:06:00 |  -22.771788 | -43.113033 |          1 |      17.375 |              |            |           
 Guanabara                | G1871                        | 2019-07-11 | 05:29:00 |  -22.877932 | -43.166046 |          1 |       19.38 |              |            |           
 Guanabara                | G1872                        | 2019-07-11 | 07:16:00 |   -22.87111 |  -43.21472 |          1 |       24.06 |              |            |           
 Guanabara                | G1873                        | 2019-07-11 | 06:53:00 |  -22.835936 | -43.248184 |          1 |       88.21 |              |            |           
 Guanabara                | G1874                        | 2019-08-22 | 05:02:00 |   -22.92854 | -43.147537 |          1 |        4.39 |              |            |           
 Guanabara                | G1875                        | 2019-08-22 | 04:51:00 |   -22.94083 |  -43.15903 |          1 |        5.08 |              |            |           
 Guanabara                | G1876                        | 2019-08-22 | 07:24:00 |   -22.87111 |  -43.21472 |          1 |        5.35 |              |            |           
 Guanabara                | G1877                        | 2019-08-22 | 06:11:00 |  -22.771788 | -43.113033 |          1 |      14.035 |              |            |           
 Guanabara                | G1878                        | 2019-08-22 | 05:35:00 |  -22.877932 | -43.166046 |          1 |      24.725 |              |            |           
